Customer_ID,Gender,Age,Married,Number_of_Dependents,City,Zip_Code,Latitude,Longitude,Number_of_Referrals,Tenure_in_Months,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
9444-JTXHZ,Male,53,1,0,Tulare,93274,36.18547058105469,-119.375244140625,1,1,None,1,35.150001525878906,0,1,Fiber Optic,14,0,0,1,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,76.19999694824219,76.19999694824219,0,50,35.150001525878906,161.35000610351562,Churned,Other,Don't know
9445-SZLCH,Female,39,1,0,Santa Clara,95050,37.35121536254883,-121.9524154663086,3,36,None,1,24.510000228881836,1,1,Fiber Optic,27,0,1,1,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,97.3499984741211,3457.89990234375,4.960000038146973,0,882.3599853515625,4335.2998046875,Churned,Dissatisfaction,Limited range of services
9445-ZUEQE,Male,33,1,1,Buena Park,90621,33.87422561645508,-117.99337005615234,1,27,Offer C,1,48.16999816894531,1,1,Fiber Optic,15,0,1,0,1,0,0,0,0,Month-to-Month,1,Credit Card,85.19999694824219,2151.60009765625,0,30,1300.5899658203125,3482.18994140625,Stayed,NULL,NULL
9447-YPTBX,Female,30,1,0,Alhambra,91801,34.09092330932617,-118.12816619873047,1,50,None,1,28.100000381469727,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,One Year,1,Bank Withdrawal,19.850000381469727,943.0999755859375,0,0,1405,2348.10009765625,Stayed,NULL,NULL
9448-REEVD,Male,21,1,0,Concord,94520,38.013824462890625,-122.03914642333984,1,1,None,1,32.08000183105469,0,1,DSL,73,0,0,0,0,0,0,1,1,Month-to-Month,0,Credit Card,44.70000076293945,44.70000076293945,0,0,32.08000183105469,76.77999877929688,Churned,Other,Don't know
9450-TRJUU,Male,52,0,0,Bakersfield,93306,35.44988250732422,-118.84143829345703,0,35,None,1,41.209999084472656,1,1,Fiber Optic,6,0,0,0,0,1,0,0,1,Month-to-Month,0,Bank Withdrawal,83.1500015258789,2848.449951171875,18.84000015258789,0,1442.3499755859375,4271.9599609375,Stayed,NULL,NULL
9451-LPGOO,Male,22,0,0,Fallbrook,92028,33.36257553100586,-117.29964447021484,0,7,Offer E,1,30.610000610351562,1,1,Fiber Optic,59,0,0,0,0,0,1,1,1,Month-to-Month,1,Bank Withdrawal,86.80000305175781,620.3499755859375,0,0,214.27000427246094,834.6199951171875,Churned,Competitor,Competitor made better offer
9451-WLYRI,Female,50,1,0,Ranchita,92066,33.21525192260742,-116.53633117675781,5,53,Offer B,1,46.2400016784668,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,One Year,0,Credit Card,19.049999237060547,990.4500122070312,0,0,2450.719970703125,3441.169921875,Stayed,NULL,NULL
9453-PATOS,Female,24,1,0,Gualala,95445,38.84808349609375,-123.5060806274414,7,72,Offer A,1,20.540000915527344,0,1,Cable,41,1,1,1,1,1,1,1,1,Two Year,0,Credit Card,85.0999984741211,6155.39990234375,0,0,1478.8800048828125,7634.27978515625,Stayed,NULL,NULL
9462-MJUAW,Male,60,0,0,Berkeley,94708,37.897743225097656,-122.26312255859375,0,4,None,1,30.440000534057617,1,1,Cable,10,0,0,0,0,0,0,0,1,Month-to-Month,0,Credit Card,50.400001525878906,206.60000610351562,0,0,121.76000213623047,328.3599853515625,Churned,Competitor,Competitor had better devices
9465-RWMXL,Male,62,1,0,San Diego,92126,32.886924743652344,-117.15216064453125,1,32,Offer C,1,22.56999969482422,1,1,Fiber Optic,11,0,0,1,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,78.9000015258789,2447.949951171875,0,0,722.239990234375,3170.18994140625,Churned,Competitor,Competitor made better offer
9467-ROOLM,Female,50,0,0,Gridley,95948,39.34689712524414,-121.75953674316406,0,25,Offer C,1,30.280000686645508,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Month-to-Month,0,Mailed Check,19.049999237060547,461.29998779296875,0,0,757,1218.300048828125,Stayed,NULL,NULL
9469-WEJBT,Male,56,1,0,Carnelian Bay,96140,39.22743225097656,-120.09180450439453,4,37,None,1,6.989999771118164,0,1,Fiber Optic,22,0,0,1,1,0,1,1,0,Month-to-Month,1,Bank Withdrawal,90.3499984741211,3419.300048828125,0,150,258.6300048828125,3827.929931640625,Stayed,NULL,NULL
9470-RTWDV,Male,51,1,3,Tustin,92782,33.73854446411133,-117.78504943847656,2,26,Offer C,1,36.709999084472656,1,1,DSL,57,0,0,1,1,1,1,1,1,One Year,1,Credit Card,82,2083.10009765625,42.43000030517578,0,954.4600219726562,2995.1298828125,Stayed,NULL,NULL
9470-XCCEM,Male,41,1,3,Torrance,90504,33.86725616455078,-118.33079528808594,4,35,None,1,48.08000183105469,1,1,Fiber Optic,53,0,1,0,0,1,0,0,0,Month-to-Month,1,Bank Withdrawal,89.6500015258789,3161.60009765625,0,40,1682.800048828125,4884.39990234375,Stayed,NULL,NULL
9470-YFUYI,Male,69,1,0,Redway,95560,40.14225769042969,-123.8529281616211,10,71,None,1,11.350000381469727,0,1,DSL,24,1,1,0,1,1,0,0,1,One Year,1,Bank Withdrawal,71,5012.10009765625,0,0,805.8499755859375,5817.9501953125,Stayed,NULL,NULL
9473-CBZOP,Female,35,0,0,Avila Beach,93424,35.1866455078125,-120.72830200195312,0,28,None,1,33.04999923706055,1,1,Cable,7,1,0,1,0,0,0,0,1,One Year,0,Credit Card,59,1654.449951171875,0,0,925.4000244140625,2579.85009765625,Stayed,NULL,NULL
9474-PHLYD,Female,25,0,0,Sherman Oaks,91423,34.14695739746094,-118.43213653564453,0,15,Offer D,1,36.34000015258789,0,1,DSL,48,0,0,1,0,0,1,1,1,Month-to-Month,1,Bank Withdrawal,59.45000076293945,892.6500244140625,0,0,545.0999755859375,1437.75,Churned,Dissatisfaction,Network reliability
9475-NNDGC,Male,50,1,0,Etna,96027,41.40519332885742,-123.0085678100586,8,71,None,1,27.15999984741211,1,1,Fiber Optic,3,0,1,1,1,1,1,1,1,One Year,1,Bank Withdrawal,113.1500015258789,7953.25,0,0,1928.3599853515625,9881.6103515625,Stayed,NULL,NULL
9477-LGWQI,Male,28,1,0,Darwin,93522,36.31917953491211,-117.59305572509766,10,70,Offer A,1,24.079999923706055,0,1,DSL,46,1,1,1,0,1,1,1,1,Two Year,1,Credit Card,80.1500015258789,5600.14990234375,0,0,1685.5999755859375,7285.75,Stayed,NULL,NULL
9479-HYNYL,Female,48,1,0,La Jolla,92037,32.85374450683594,-117.2503433227539,8,71,None,1,43.61000061035156,0,1,Cable,27,0,1,1,1,1,1,1,1,Two Year,1,Credit Card,80.69999694824219,5705.0498046875,0,0,3096.31005859375,8801.3603515625,Stayed,NULL,NULL
9480-BQJEI,Male,35,0,0,Sacramento,95837,38.69160842895508,-121.60228729248047,0,62,None,1,24.350000381469727,1,1,Fiber Optic,16,1,1,0,0,0,1,1,1,One Year,1,Bank Withdrawal,92.30000305175781,5731.4501953125,0,0,1509.699951171875,7241.14990234375,Stayed,NULL,NULL
9481-IEBZY,Male,69,1,0,Nuevo,92567,33.82769012451172,-117.10224151611328,6,72,Offer A,1,30.299999237060547,1,1,Fiber Optic,14,1,1,1,1,1,1,1,0,Two Year,1,Credit Card,112.9000015258789,8061.5,0,20,2181.60009765625,10263.099609375,Stayed,NULL,NULL
9481-SFCQY,Female,44,0,1,Bass Lake,93604,37.45836639404297,-119.34500885009766,0,14,Offer D,1,44.13999938964844,0,1,DSL,24,0,0,1,0,1,0,0,1,Month-to-Month,1,Credit Card,59.79999923706055,824.8499755859375,0,0,617.9600219726562,1442.81005859375,Stayed,NULL,NULL
9481-WHGWY,Female,35,1,3,Pleasanton,94588,37.68505096435547,-121.91206359863281,9,70,Offer A,1,39.529998779296875,0,1,DSL,53,1,0,0,1,1,1,1,1,Two Year,0,Credit Card,75.3499984741211,5437.75,0,0,2767.10009765625,8204.849609375,Stayed,NULL,NULL
9483-GCPWE,Male,60,0,3,Earp,92242,34.13774108886719,-114.36514282226562,0,9,None,1,27.34000015258789,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,One Year,0,Credit Card,20.100000381469727,190.25,0,0,246.05999755859375,436.30999755859375,Stayed,NULL,NULL
9488-FVZCC,Female,35,1,1,Rialto,92376,34.10977554321289,-117.37890625,5,72,Offer A,1,32.59000015258789,1,1,DSL,14,1,1,1,1,0,1,1,1,Two Year,1,Bank Withdrawal,79.5,5661.7001953125,0,0,2346.47998046875,8008.18017578125,Stayed,NULL,NULL
9488-FYQAU,Female,64,1,0,Artesia,90701,33.867591857910156,-118.08063507080078,8,63,None,1,10.670000076293945,1,1,Fiber Optic,23,0,1,1,1,1,1,1,1,Two Year,1,Bank Withdrawal,109.25,6841.39990234375,0,0,672.2100219726562,7513.60986328125,Stayed,NULL,NULL
9488-HGMJH,Female,78,0,0,Indian Wells,92210,33.53764724731445,-116.29109191894531,0,1,Offer E,1,24.75,0,1,Fiber Optic,22,0,0,0,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,71.1500015258789,71.1500015258789,0,20,24.75,115.9000015258789,Churned,Competitor,Competitor made better offer
9489-DEDVP,Female,52,1,0,Los Angeles,90044,33.95271301269531,-118.29206085205078,8,70,None,1,29.3799991607666,1,1,DSL,23,1,1,0,0,1,0,0,0,Two Year,1,Credit Card,69.19999694824219,4872.35009765625,0,80,2056.60009765625,7008.9501953125,Stayed,NULL,NULL
9489-JMTTN,Female,41,1,1,Hickman,95323,37.605926513671875,-120.69954681396484,1,72,Offer A,1,15.579999923706055,1,1,DSL,20,1,1,1,1,1,1,1,1,Two Year,0,Credit Card,89.75,6595.89990234375,0,0,1121.760009765625,7717.66015625,Stayed,NULL,NULL
9489-UTFKA,Male,76,1,0,Travis Afb,94535,38.265899658203125,-121.93946075439453,9,8,Offer E,1,22.399999618530273,0,1,DSL,23,1,0,0,0,1,0,0,1,One Year,0,Bank Withdrawal,60.900001525878906,551.9500122070312,16.579999923706055,0,179.1999969482422,714.5700073242188,Stayed,NULL,NULL
9490-DFPMD,Female,79,0,0,San Diego,92130,32.95719528198242,-117.20254516601562,0,42,None,1,9.529999732971191,1,1,Fiber Optic,17,0,0,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,84.6500015258789,3541.35009765625,0,0,400.260009765625,3941.610107421875,Churned,Competitor,Competitor made better offer
9492-TOKRI,Female,55,0,0,Dinuba,93618,36.52362060546875,-119.38687133789062,0,18,None,1,13.649999618530273,1,1,Fiber Optic,5,0,1,0,0,1,0,0,1,Month-to-Month,1,Credit Card,90,1527.3499755859375,0,0,245.6999969482422,1773.050048828125,Churned,Competitor,Competitor had better devices
9494-BDNNC,Male,36,1,0,Los Angeles,90025,34.046173095703125,-118.44633483886719,1,66,None,1,25.829999923706055,1,1,Fiber Optic,24,0,1,1,0,0,1,1,1,One Year,0,Bank Withdrawal,95.30000305175781,6273.39990234375,0,0,1704.780029296875,7978.18017578125,Stayed,NULL,NULL
9494-MRNYX,Male,22,0,0,Meadow Valley,95956,39.937015533447266,-121.05804443359375,0,10,None,1,17.979999542236328,1,1,Fiber Optic,26,0,0,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,75.05000305175781,786.2999877929688,0,0,179.8000030517578,966.0999755859375,Stayed,NULL,NULL
9495-REDIY,Male,56,0,2,Calexico,92231,32.69065475463867,-115.43122863769531,0,25,None,0,NULL,NULL,1,DSL,18,1,0,0,0,1,0,0,1,One Year,1,Credit Card,40.650001525878906,970.5499877929688,0,0,0,970.5499877929688,Stayed,NULL,NULL
9495-SKLKD,Male,54,1,2,Marysville,95901,39.19514083862305,-121.5038833618164,1,45,None,1,22.309999465942383,1,1,Fiber Optic,19,0,1,1,0,0,1,1,1,Month-to-Month,1,Bank Withdrawal,95.94999694824219,4456.64990234375,0,0,1003.9500122070312,5460.60009765625,Stayed,NULL,NULL
9496-IVVRP,Female,42,1,3,Lake Elsinore,92532,33.70583724975586,-117.31820678710938,8,11,None,1,44.84000015258789,0,1,DSL,57,1,0,0,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,51,581.7000122070312,0,60,493.239990234375,1134.93994140625,Stayed,NULL,NULL
9497-QCMMS,Male,73,0,0,San Diego,92117,32.8250846862793,-117.19942474365234,0,1,Offer E,1,30.170000076293945,1,1,Fiber Optic,6,0,0,0,0,1,1,0,1,Month-to-Month,1,Bank Withdrawal,93.55000305175781,93.55000305175781,0,0,30.170000076293945,123.72000122070312,Churned,Competitor,Competitor made better offer
9498-FIMXL,Female,31,0,0,Oceanside,92054,33.35105895996094,-117.4205551147461,0,8,Offer E,1,31.020000457763672,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,One Year,1,Credit Card,19.200000762939453,161.9499969482422,0,0,248.16000366210938,410.1099853515625,Stayed,NULL,NULL
9499-XPZXM,Female,45,1,0,Burnt Ranch,95527,40.85451126098633,-123.4500961303711,7,72,None,1,15.229999542236328,1,1,DSL,26,1,1,0,1,0,0,0,1,Two Year,0,Bank Withdrawal,64.75,4804.75,0,0,1096.56005859375,5901.31005859375,Stayed,NULL,NULL
9500-IWPXQ,Female,52,1,2,West Sacramento,95691,38.627952575683594,-121.5932846069336,3,61,Offer B,1,40.47999954223633,1,1,DSL,20,1,1,1,1,0,1,1,1,One Year,1,Bank Withdrawal,79.4000015258789,4820.5498046875,0,0,2469.280029296875,7289.830078125,Stayed,NULL,NULL
9500-LTVBP,Female,63,0,0,Rancho Palos Verdes,90275,33.75314712524414,-118.36746215820312,0,35,Offer C,1,13.140000343322754,1,1,Fiber Optic,6,0,0,0,1,0,0,0,1,Month-to-Month,0,Credit Card,80.05000305175781,2835.89990234375,0,0,459.8999938964844,3295.800048828125,Stayed,NULL,NULL
9500-WBGRP,Male,19,0,0,Danville,94526,37.815460205078125,-121.97720336914062,0,69,Offer A,1,42.4900016784668,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Two Year,1,Credit Card,19.100000381469727,1268.8499755859375,0,0,2931.81005859375,4200.66015625,Stayed,NULL,NULL
9501-UKKNL,Male,43,0,0,Diamond Bar,91765,33.99241638183594,-117.80787658691406,0,59,None,0,NULL,NULL,1,DSL,7,0,0,0,1,1,1,1,1,Month-to-Month,1,Bank Withdrawal,51.70000076293945,3005.800048828125,0,0,0,3005.800048828125,Stayed,NULL,NULL
9503-XJUME,Male,23,0,2,Bolinas,94924,37.94308853149414,-122.72379302978516,0,52,None,1,22.649999618530273,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,One Year,0,Credit Card,19.649999618530273,928.4000244140625,0,0,1177.800048828125,2106.199951171875,Stayed,NULL,NULL
9504-DSHWM,Male,53,0,0,Litchfield,96117,40.50727081298828,-120.33822631835938,0,20,None,1,33.13999938964844,1,1,DSL,17,1,0,0,1,0,0,0,0,Month-to-Month,0,Bank Withdrawal,59.20000076293945,1191.199951171875,0,130,662.7999877929688,1984,Stayed,NULL,NULL
9504-YAZWB,Female,28,0,0,Mountain Center,92561,33.63864517211914,-116.55783081054688,0,53,None,1,28.459999084472656,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Two Year,0,Credit Card,20.25,1048.449951171875,0,0,1508.3800048828125,2556.830078125,Stayed,NULL,NULL
9505-SQFSW,Female,59,1,3,Tehachapi,93561,35.07377624511719,-118.65211486816406,6,3,Offer E,0,NULL,NULL,1,Cable,53,0,1,0,0,0,1,1,1,Month-to-Month,0,Credit Card,40.29999923706055,92.5,0,0,0,92.5,Joined,NULL,NULL
9506-UXUSK,Male,53,0,0,San Jose,95116,37.350284576416016,-121.85285186767578,0,13,Offer D,1,39.16999816894531,0,1,Fiber Optic,10,0,0,0,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,70.1500015258789,931.75,0,150,509.2099914550781,1590.9599609375,Stayed,NULL,NULL
9507-EXLTT,Female,30,1,0,Seaside,93955,36.62511444091797,-121.82356262207031,2,1,Offer E,1,23.6299991607666,0,1,Fiber Optic,52,0,0,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,79.3499984741211,79.3499984741211,0,0,23.6299991607666,102.9800033569336,Churned,Attitude,Attitude of support person
9507-HSMMZ,Male,48,0,0,Thousand Oaks,91362,34.19184112548828,-118.82279968261719,0,54,Offer B,1,27.299999237060547,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Two Year,0,Credit Card,20,1149.6500244140625,0,0,1474.199951171875,2623.85009765625,Stayed,NULL,NULL
9508-ILZDG,Female,79,0,0,Dillon Beach,94929,38.24457931518555,-122.95626831054688,0,34,None,1,14.229999542236328,1,1,Fiber Optic,13,0,1,0,1,1,0,0,1,Two Year,1,Bank Withdrawal,96.3499984741211,3190.25,0,0,483.82000732421875,3674.070068359375,Stayed,NULL,NULL
9509-MPYOD,Female,34,0,0,Newcastle,95658,38.88322448730469,-121.1591796875,0,35,Offer C,1,35.5,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,One Year,0,Credit Card,20.75,700.4500122070312,0,0,1242.5,1942.949951171875,Stayed,NULL,NULL
9512-PHSMG,Female,27,1,0,Merced,95340,37.255638122558594,-120.49353790283203,2,10,None,1,10.420000076293945,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Month-to-Month,1,Credit Card,20.549999237060547,252.75,0,0,104.19999694824219,356.95001220703125,Stayed,NULL,NULL
9512-UIBFX,Male,52,1,0,West Covina,91791,34.0616340637207,-117.8931655883789,6,18,None,1,1.5099999904632568,0,1,Fiber Optic,28,0,0,1,0,1,1,1,1,Month-to-Month,0,Credit Card,95.1500015258789,1779.949951171875,10.170000076293945,0,27.18000030517578,1796.9599609375,Churned,Other,Don't know
9513-DXHDA,Male,58,0,0,Auburn,95603,38.912879943847656,-121.082763671875,0,27,None,1,49.25,0,1,DSL,4,1,0,1,1,1,1,1,1,One Year,0,Bank Withdrawal,81.69999694824219,2212.550048828125,0,0,1329.75,3542.300048828125,Stayed,NULL,NULL
9514-JDSKI,Male,77,1,0,El Monte,91732,34.074493408203125,-118.01461791992188,1,1,Offer E,0,NULL,NULL,1,DSL,12,0,1,0,0,1,0,0,1,Month-to-Month,0,Bank Withdrawal,40.20000076293945,40.20000076293945,0,0,0,40.20000076293945,Churned,Dissatisfaction,Limited range of services
9518-IMLHK,Male,48,0,0,Sacramento,95820,38.53507995605469,-121.44414520263672,0,31,None,1,41.22999954223633,0,1,DSL,27,1,1,1,1,1,0,0,1,Month-to-Month,1,Bank Withdrawal,72.44999694824219,2156.25,0,0,1278.1300048828125,3434.3798828125,Stayed,NULL,NULL
9518-RWHZL,Female,39,0,0,Penryn,95663,38.859092712402344,-121.18286895751953,0,64,None,1,28.1299991607666,1,1,Fiber Optic,18,0,0,1,0,1,1,1,1,One Year,1,Credit Card,100.05000305175781,6254.2001953125,0,0,1800.3199462890625,8054.52001953125,Churned,Competitor,Competitor had better devices
9518-XXBXE,Male,80,1,0,Patterson,95363,37.41023635864258,-121.3203353881836,7,10,None,1,25.1299991607666,0,1,Fiber Optic,30,1,0,0,0,0,0,0,1,Two Year,0,Bank Withdrawal,75.30000305175781,720.4500122070312,0,0,251.3000030517578,971.75,Stayed,NULL,NULL
9522-BNTHX,Female,72,0,0,Caliente,93518,35.358951568603516,-118.52706146240234,0,34,None,0,NULL,NULL,1,DSL,28,0,1,1,0,1,1,0,1,Two Year,1,Bank Withdrawal,56.25,1765.949951171875,0,0,0,1765.949951171875,Stayed,NULL,NULL
9522-ZSINC,Male,34,0,0,Santa Rosa,95409,38.46889114379883,-122.58053588867188,0,13,Offer D,1,7.329999923706055,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,One Year,1,Bank Withdrawal,19.950000762939453,253.8000030517578,0,0,95.29000091552734,349.0899963378906,Stayed,NULL,NULL
9524-EGPJC,Female,33,0,0,Walnut Creek,94595,37.86212921142578,-122.0751953125,0,18,None,1,34.209999084472656,1,1,Fiber Optic,19,0,0,0,1,0,1,1,1,Month-to-Month,1,Bank Withdrawal,90.0999984741211,1612.75,48.2599983215332,0,615.780029296875,2180.27001953125,Churned,Competitor,Competitor offered higher download speeds
9526-BIHHD,Male,30,0,0,San Jose,95127,37.37515640258789,-121.79586791992188,0,1,Offer E,0,NULL,NULL,1,Cable,69,1,0,0,0,0,0,0,1,Month-to-Month,0,Mailed Check,29.700000762939453,29.700000762939453,0,0,0,29.700000762939453,Churned,Dissatisfaction,Product dissatisfaction
9526-JAWYF,Male,49,0,0,San Diego,92126,32.886924743652344,-117.15216064453125,0,26,Offer C,1,6.239999771118164,0,1,Fiber Optic,25,0,1,1,0,1,0,0,1,Month-to-Month,0,Bank Withdrawal,89.80000305175781,2335.300048828125,0,0,162.24000549316406,2497.5400390625,Churned,Competitor,Competitor made better offer
9529-OFXHY,Male,20,0,0,Elk Creek,95939,39.53221893310547,-122.59487915039062,0,15,None,1,13.800000190734863,1,1,Fiber Optic,59,1,0,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,87.75,1242.199951171875,0,0,207,1449.199951171875,Stayed,NULL,NULL
9530-EHPOH,Male,60,0,0,San Diego,92109,32.78783416748047,-117.23237609863281,0,11,Offer D,1,15.029999732971191,1,1,DSL,13,0,0,1,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,53.75,608,0,0,165.3300018310547,773.3300170898438,Churned,Competitor,Competitor made better offer
9530-GRMJG,Male,63,1,3,Whittier,90601,34.007354736328125,-118.03368377685547,4,70,None,1,38.83000183105469,1,1,DSL,24,0,1,1,1,1,1,1,1,Two Year,1,Bank Withdrawal,84.0999984741211,5979.7001953125,0,0,2718.10009765625,8697.7998046875,Stayed,NULL,NULL
9531-NSBMR,Female,44,0,0,Mendocino,95460,39.305545806884766,-123.74369812011719,0,36,None,1,49.849998474121094,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,One Year,1,Bank Withdrawal,19.25,679.7999877929688,0,0,1794.5999755859375,2474.39990234375,Stayed,NULL,NULL
9534-NSXEM,Male,28,0,0,Watsonville,95076,36.93165588378906,-121.75238037109375,0,26,Offer C,1,31.530000686645508,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,One Year,1,Credit Card,20.649999618530273,595.5,0,0,819.780029296875,1415.280029296875,Stayed,NULL,NULL
9537-JALFH,Male,49,1,2,Imperial,92251,32.85859680175781,-115.66271209716797,10,69,Offer A,1,28.190000534057617,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Two Year,0,Bank Withdrawal,19.899999618530273,1356.699951171875,0,0,1945.1099853515625,3301.81005859375,Stayed,NULL,NULL
9537-VHDTA,Female,42,0,3,Corona,92879,33.893821716308594,-117.53144836425781,0,1,None,1,2.9800000190734863,0,1,Cable,26,1,0,0,0,0,0,0,1,Month-to-Month,0,Credit Card,51.20000076293945,51.20000076293945,0,0,2.9800000190734863,54.18000030517578,Joined,NULL,NULL
9540-JYROE,Male,30,0,0,Bonita,91902,32.67116928100586,-117.0023193359375,0,8,None,1,13.039999961853027,0,1,Fiber Optic,85,0,0,0,0,0,0,0,0,Month-to-Month,1,Credit Card,70.0999984741211,551.3499755859375,0,10,104.31999969482422,665.6699829101562,Churned,Competitor,Competitor offered higher download speeds
9541-PWTWO,Female,32,0,0,Willow Creek,95573,40.949012756347656,-123.65584564208984,0,52,Offer B,1,38.709999084472656,1,1,DSL,21,0,0,1,1,1,1,1,1,Two Year,1,Bank Withdrawal,80.94999694824219,4233.9501953125,0,0,2012.9200439453125,6246.8701171875,Stayed,NULL,NULL
9541-ZPSEA,Male,25,1,3,San Andreas,95249,38.19649887084961,-120.61688995361328,8,68,Offer A,1,24.079999923706055,0,1,Fiber Optic,41,1,0,1,0,0,0,0,1,Two Year,0,Credit Card,80.3499984741211,5375.14990234375,0,0,1637.43994140625,7012.58984375,Stayed,NULL,NULL
9544-PYPSJ,Female,67,1,2,El Cajon,92020,32.79697036743164,-116.96908569335938,1,62,None,1,45.7599983215332,1,1,Fiber Optic,12,0,1,1,0,0,1,0,0,Two Year,1,Credit Card,96.0999984741211,6019.35009765625,0,150,2837.1201171875,9006.4697265625,Stayed,NULL,NULL
9546-CQJSU,Female,50,0,0,Soda Springs,95728,39.27906799316406,-120.41427612304688,0,2,None,1,39.619998931884766,1,1,Fiber Optic,7,0,0,1,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,91.4000015258789,193.60000610351562,0,0,79.23999786376953,272.8399963378906,Churned,Competitor,Competitor had better devices
9546-KDTRB,Female,62,0,0,Pasadena,91106,34.139400482177734,-118.12865447998047,0,19,None,1,11.859999656677246,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Month-to-Month,0,Bank Withdrawal,24.700000762939453,465.8500061035156,1.649999976158142,0,225.33999633789062,689.5399780273438,Stayed,NULL,NULL
9547-ITEFG,Male,32,1,3,San Diego,92105,32.741859436035156,-117.0903549194336,8,9,Offer E,1,23.420000076293945,1,1,Fiber Optic,30,0,1,1,0,1,1,1,1,Month-to-Month,1,Credit Card,102.5999984741211,897.75,0,0,210.77999877929688,1108.530029296875,Stayed,NULL,NULL
9548-LERKT,Male,32,1,0,Willows,95988,39.49399185180664,-122.28636169433594,4,24,None,1,27.3799991607666,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Two Year,0,Credit Card,19.75,483.1499938964844,16.559999465942383,0,657.1199951171875,1123.7099609375,Stayed,NULL,NULL
9548-LIGTA,Male,26,1,0,Tustin,92780,33.735801696777344,-117.81880187988281,2,61,None,1,20.34000015258789,0,1,Cable,51,1,1,0,1,1,1,1,0,Two Year,1,Credit Card,81.05000305175781,4747.64990234375,0,0,1240.739990234375,5988.39013671875,Stayed,NULL,NULL
9548-ZMVTX,Male,31,1,3,Visalia,93292,36.37559127807617,-119.2116928100586,7,72,Offer A,1,8.510000228881836,1,1,Fiber Optic,24,0,1,1,1,0,0,0,1,Two Year,0,Bank Withdrawal,90.44999694824219,6565.85009765625,0,0,612.719970703125,7178.56982421875,Stayed,NULL,NULL
9552-TGUZV,Male,57,1,0,Upland,91784,34.14114761352539,-117.65558624267578,8,8,Offer E,1,20.670000076293945,0,1,Fiber Optic,18,1,0,0,0,0,0,0,1,Month-to-Month,1,Credit Card,75,658.0999755859375,0,0,165.36000061035156,823.4600219726562,Stayed,NULL,NULL
9553-DLCLU,Female,30,0,0,Stockton,95204,37.9744987487793,-121.31956481933594,0,13,None,1,37.029998779296875,1,1,DSL,52,1,1,1,1,1,1,1,1,Two Year,0,Credit Card,88.94999694824219,1161.75,0,0,481.3900146484375,1643.1400146484375,Stayed,NULL,NULL
9554-DFKIC,Male,50,1,2,Villa Park,92861,33.817474365234375,-117.81046295166016,6,30,None,1,12.489999771118164,1,1,DSL,19,1,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,54.45000076293945,1588.699951171875,0,0,374.70001220703125,1963.4000244140625,Stayed,NULL,NULL
